cell,R_pool_s0,R_pool_s1,R_pool_s2,R_pool_s3,R_pool_s4,agg_pool_risk,lambda_idx,lambda_ref,pool_cost,resplit
tabular-MiniBooNE/eps_greedy_eps0.25/ts0,0.037564,0.047901,0.109836,0.140292,0.372944,0.1426435726032078,72,0.9,21.15127980561571,89
tabular-MiniBooNE/eps_greedy_eps0.25/ts0,0.037564,0.047901,0.109836,0.140292,0.372944,0.1426435726032078,72,0.9,21.15127980561571,90
tabular-MiniBooNE/eps_greedy_eps0.25/ts0,0.037564,0.047901,0.109836,0.140292,0.372944,0.1426435726032078,72,0.9,21.15127980561571,91
tabular-MiniBooNE/eps_greedy_eps0.25/ts0,0.037929,0.049164,0.118122,0.146419,0.384191,0.14815368515473165,71,0.9,19.183198003665694,92
tabular-MiniBooNE/eps_greedy_eps0.25/ts0,0.037564,0.047901,0.109836,0.140292,0.372944,0.1426435726032078,72,0.9,21.15127980561571,93
tabular-MiniBooNE/eps_greedy_eps0.25/ts0,0.037564,0.047901,0.109836,0.140292,0.372944,0.1426435726032078,72,0.9,21.15127980561571,94
tabular-MiniBooNE/eps_greedy_eps0.25/ts0,0.037564,0.047901,0.109836,0.140292,0.372944,0.1426435726032078,72,0.9,21.15127980561571,95
tabular-MiniBooNE/eps_greedy_eps0.25/ts0,0.037564,0.047901,0.109836,0.140292,0.372944,0.1426435726032078,72,0.9,21.15127980561571,96
tabular-MiniBooNE/eps_greedy_eps0.25/ts0,0.037564,0.047901,0.109836,0.140292,0.372944,0.1426435726032078,72,0.9,21.15127980561571,97
tabular-MiniBooNE/eps_greedy_eps0.25/ts0,0.037564,0.047901,0.109836,0.140292,0.372944,0.1426435726032078,72,0.9,21.15127980561571,98
tabular-MiniBooNE/eps_greedy_eps0.25/ts0,0.037564,0.047901,0.109836,0.140292,0.372944,0.1426435726032078,72,0.9,21.15127980561571,99
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,0
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,1
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,2
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,3
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,4
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,5
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,6
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,7
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,8
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,9
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,10
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,11
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,12
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,13
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,14
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,15
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,16
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,17
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,18
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,19
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,20
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,21
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,22
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,23
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,24
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,25
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,26
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,27
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,28
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,29
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,30
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,31
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,32
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,33
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,34
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,35
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,36
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,37
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,38
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,39
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,40
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,41
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,42
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,43
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,44
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,45
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,46
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,47
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,48
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,49
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,50
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,51
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,52
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,53
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,54
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045712,0.049975,0.084197,0.13242,0.362462,0.13674903359460094,75,0.9,32.6314238918066,55
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,56
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,57
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,58
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,59
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,60
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,61
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,62
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,63
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,64
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,65
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,66
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,67
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,68
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,69
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,70
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,71
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,72
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,73
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,74
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,75
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,76
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,77
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,78
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,79
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,80
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,81
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,82
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,83
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,84
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,85
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,86
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,87
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,88
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,89
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,90
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,91
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,92
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,93
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,94
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,95
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,96
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,97
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045712,0.049975,0.084197,0.13242,0.362462,0.13674903359460094,75,0.9,32.6314238918066,98
tabular-MiniBooNE/eps_greedy_eps0.5/ts0,0.045952,0.051699,0.087903,0.139036,0.374836,0.1418533626636482,74,0.9,29.874574040780935,99
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,0
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,1
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,2
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,3
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,4
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,5
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,6
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,7
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,8
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,9
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,10
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,11
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,12
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,13
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,14
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,15
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,16
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,17
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,18
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,19
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,20
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,21
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,22
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,23
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,24
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,25
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,26
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,27
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,28
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,29
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,30
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,31
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,32
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,33
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,34
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,35
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,36
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,37
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,38
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,39
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,40
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,41
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,42
tabular-MiniBooNE/greedy_entropy/ts0,0.025323,0.043101,0.11488,0.107623,0.355447,0.1325630566174743,71,0.9,17.036014533399417,43
